summoner_name,champion_name,tags,kills,deaths,assists,lane,team_color,has_won,goldEarned,totalDamageDealtToChampions,totalMinionsKilled,neutralMinionsKilled,items
K9 Ace,Milio,"Support, Mage",0,0,23,UTILITY,100,True,8910,6240,28,0,"Moonstone Renewer, Forbidden Idol, Dream Maker, Ionian Boots of Lucidity, Echoes of Helia, Oblivion Orb, Oracle Lens"
nsgiuwlw,DrMundo,"Tank, Fighter",3,10,6,TOP,200,False,12292,29084,200,4,"Sunfire Aegis, Heartsteel, Plated Steelcaps, Spirit Visage, Unknown Item, Bramble Vest, Stealth Ward"
Geοrgiοn,Teemo,"Marksman, Mage",5,7,5,JUNGLE,200,False,10914,29248,33,134,"Liandry's Torment, Nashor's Tooth, Malignance, Sorcerer's Shoes, Unknown Item, Unknown Item, Oracle Lens"
PowerOfAnivia,Anivia,Mage,1,3,5,MIDDLE,200,False,9994,14026,221,0,"Doran's Ring, Sorcerer's Shoes, Seraph's Embrace, Liandry's Torment, Lost Chapter, Unknown Item, Stealth Ward"
Burbe,Ashe,"Marksman, Support",3,6,6,BOTTOM,200,False,11132,25321,229,8,"Berserker's Greaves, Kraken Slayer, Blade of The Ruined King, Terminus, Unknown Item, Unknown Item, Farsight Alteration"
Hot Greek Girl,Karma,"Mage, Support",1,7,4,UTILITY,200,False,6978,13051,49,0,"Zaz'Zak's Realmspike, Malignance, Oblivion Orb, Ionian Boots of Lucidity, Kindlegem, Control Ward, Oracle Lens"
JohnnyFastTv,KSante,"Tank, Fighter",5,1,0,TOP,100,True,8493,10982,122,6,"Iceborn Gauntlet, Unending Despair, Spectre's Cowl, Doran's Shield, Slightly Magical Footwear, Kindlegem, Stealth Ward"
Gibbyyyy,Lillia,"Fighter, Mage",5,1,3,JUNGLE,100,True,8713,6686,8,131,"Riftmaker, Sorcerer's Shoes, Liandry's Torment, Amplifying Tome, Amplifying Tome, Unknown Item, Oracle Lens"
L9X,Syndra,Mage,5,1,1,MIDDLE,100,True,9096,12067,163,0,"Rabadon's Deathcap, Amplifying Tome, Luden's Companion, Dark Seal, Unknown Item, Sorcerer's Shoes, Stealth Ward"
Marksman,Smolder,"Marksman, Mage",5,4,6,BOTTOM,100,True,7959,11472,140,0,"Doran's Blade, Essence Reaver, Ionian Boots of Lucidity, Spear of Shojin, Long Sword, Unknown Item, Stealth Ward"
Amorkowy,Poppy,"Tank, Fighter",3,2,12,UTILITY,100,True,6852,10600,16,0,"Solstice Sleigh, Plated Steelcaps, Dead Man's Plate, Bramble Vest, Chain Vest, Ruby Crystal, Oracle Lens"
murzyn kamol,Shen,Tank,1,4,4,TOP,200,False,4966,6462,80,0,"Doran's Shield, Heartsteel, Refillable Potion, Boots, Unknown Item, Unknown Item, Stealth Ward"
burp,Shyvana,"Fighter, Mage",2,5,4,JUNGLE,200,False,6953,11757,24,97,"Unknown Item, Spear of Shojin, Sorcerer's Shoes, Haunting Guise, Fated Ashes, Unknown Item, Oracle Lens"
Kashmeoutzide,Kaisa,"Marksman, Mage",1,4,0,MIDDLE,200,False,6440,4438,124,0,"Cull, Manamune, Boots, Recurve Bow, Fiendish Codex, Blasting Wand, Stealth Ward"
Zeroik,Kalista,Marksman,5,7,2,BOTTOM,200,False,7481,9347,103,0,"Doran's Blade, Berserker's Greaves, Blade of The Ruined King, Recurve Bow, Pickaxe, Amplifying Tome, Stealth Ward"
Hødně pød tlakem,Rell,"Tank, Support",0,3,5,UTILITY,200,False,4512,2876,32,0,"Celestial Opposition, Locket of the Iron Solari, Mercury's Treads, Control Ward, Unknown Item, Unknown Item, Oracle Lens"
ZekeN1,Nasus,"Fighter, Tank",8,2,0,TOP,100,True,9735,16509,156,2,"Trinity Force, Spectre's Cowl, Kindlegem, Unknown Item, Ionian Boots of Lucidity, Unknown Item, Farsight Alteration"
DeadLeader,Zac,"Tank, Fighter",6,2,10,JUNGLE,100,True,10894,16316,32,150,"Unending Despair, Sunfire Aegis, Dark Seal, Ionian Boots of Lucidity, Giant's Belt, Unknown Item, Oracle Lens"
PowerOfAnivia,Anivia,Mage,5,3,3,MIDDLE,100,True,8372,11174,148,0,"Amplifying Tome, Sorcerer's Shoes, Seraph's Embrace, Liandry's Torment, Doran's Ring, Cloth Armor, Stealth Ward"
ED SMURPHY,Caitlyn,Marksman,9,4,2,BOTTOM,100,True,11366,11886,163,0,"Infinity Edge, Doran's Blade, The Collector, Zeal, Scout's Slingshot, Berserker's Greaves, Farsight Alteration"
TurboLaczki1997,Nami,"Support, Mage",1,1,15,UTILITY,100,True,6748,5449,12,0,"Dream Maker, Unknown Item, Ardent Censer, Imperial Mandate, Ionian Boots of Lucidity, Unknown Item, Oracle Lens"
JohnnyFastTv,Qiyana,Assassin,6,5,2,MIDDLE,200,False,7658,15193,113,2,"Hubris, Long Sword, Unknown Item, Profane Hydra, Boots, Unknown Item, Oracle Lens"
Pepa 1v9,MonkeyKing,"Fighter, Tank",1,3,4,JUNGLE,200,False,7092,8943,32,105,"Mercury's Treads, Tiamat, Ruby Crystal, Trinity Force, Unknown Item, Long Sword, Stealth Ward"
DrZąbek,Gwen,Fighter,1,8,0,TOP,200,False,6964,22760,157,0,"Doran's Ring, Dark Seal, Nashor's Tooth, Sorcerer's Shoes, Haunting Guise, Glowing Mote, Stealth Ward"
sexshan,Twitch,"Marksman, Assassin",4,6,3,BOTTOM,200,False,7858,14525,116,0,"Doran's Blade, Boots, The Collector, Runaan's Hurricane, B. F. Sword, Unknown Item, Stealth Ward"
Lunewai,Lulu,"Support, Mage",0,7,7,UTILITY,200,False,4959,3951,22,0,"Dream Maker, Shurelya's Battlesong, Ionian Boots of Lucidity, Bandleglass Mirror, Unknown Item, Glowing Mote, Oracle Lens"
JohnnyFastTv,KSante,"Tank, Fighter",4,5,2,TOP,100,False,10651,20892,201,0,"Iceborn Gauntlet, Thornmail, Unending Despair, Negatron Cloak, Null-Magic Mantle, Slightly Magical Footwear, Stealth Ward"
WorstKhaZix,Khazix,Assassin,5,8,0,JUNGLE,100,False,10275,12610,15,154,"Ionian Boots of Lucidity, Profane Hydra, Youmuu's Ghostblade, Serrated Dirk, Pickaxe, Unknown Item, Oracle Lens"
Gibbyyyy,Ryze,Mage,1,8,1,MIDDLE,100,False,9911,11679,197,5,"Seraph's Embrace, Banshee's Veil, Sorcerer's Shoes, Rod of Ages, Unknown Item, Unknown Item, Farsight Alteration"
as it was,Kalista,Marksman,6,9,1,BOTTOM,100,False,11678,14740,174,2,"Doran's Blade, Hubris, Youmuu's Ghostblade, Plated Steelcaps, Edge of Night, Pickaxe, Farsight Alteration"
XmaoDesu,Brand,"Mage, Support",2,9,8,UTILITY,100,False,8337,15144,31,0,"Zaz'Zak's Realmspike, Amplifying Tome, Liandry's Torment, Sorcerer's Shoes, Rylai's Crystal Scepter, Amplifying Tome, Oracle Lens"
,MonkeyKing,"Fighter, Tank",1,4,8,TOP,200,True,9947,14246,180,8,"Doran's Shield, Black Cleaver, Mercury's Treads, Caulfield's Warhammer, Phage, Hearthbound Axe, Stealth Ward"
Ý O R I C K,Zed,Assassin,9,3,9,JUNGLE,200,True,12433,24721,9,178,"Voltaic Cyclosword, Eclipse, Ionian Boots of Lucidity, Serylda's Grudge, Tunneler, Unknown Item, Oracle Lens"
DixaPyke,Hwei,"Mage, Support",10,1,10,MIDDLE,200,True,12073,35316,192,0,"Needlessly Large Rod, Seeker's Armguard, Mejai's Soulstealer, Sorcerer's Shoes, Liandry's Torment, Blackfire Torch, Stealth Ward"
SirClappus,Jhin,"Marksman, Mage",9,7,10,BOTTOM,200,True,12271,25023,187,4,"Boots of Swiftness, The Collector, Unknown Item, Infinity Edge, Doran's Blade, Noonquiver, Stealth Ward"
RITO ME NEMA RAD,Shaco,Assassin,10,3,12,UTILITY,200,True,10147,22803,24,0,"Zaz'Zak's Realmspike, Amplifying Tome, Ionian Boots of Lucidity, Malignance, Liandry's Torment, Fated Ashes, Oracle Lens"
Chiss12,Kayle,"Mage, Marksman",7,5,0,TOP,100,True,12718,18967,219,4,"Boots of Swiftness, Nashor's Tooth, Rabadon's Deathcap, Shadowflame, Blasting Wand, Doran's Blade, Stealth Ward"
KillerAfms,Teemo,"Marksman, Mage",2,1,9,JUNGLE,100,True,11395,22484,21,183,"Nashor's Tooth, Sorcerer's Shoes, Liandry's Torment, Dark Seal, Needlessly Large Rod, Amplifying Tome, Oracle Lens"
aldiavol,Pyke,"Support, Assassin",8,7,7,MIDDLE,100,True,10329,18660,96,0,"Refillable Potion, Profane Hydra, Doran's Shield, Mercury's Treads, Edge of Night, Rectrix, Oracle Lens"
PranGijo,Samira,"Marksman, Assassin",17,2,9,BOTTOM,100,True,17058,39358,198,16,"Infinity Edge, Immortal Shieldbow, Bloodthirster, Mercury's Treads, Unknown Item, The Collector, Farsight Alteration"
Mikifiki0,Taric,"Support, Tank",3,3,23,UTILITY,100,True,9879,11276,34,0,"Plated Steelcaps, Locket of the Iron Solari, Solstice Sleigh, Fimbulwinter, Kindlegem, Chain Vest, Oracle Lens"
JohnnyFastTv,KSante,"Tank, Fighter",3,4,3,TOP,200,False,9603,17170,202,0,"Doran's Shield, Kaenic Rookern, Iceborn Gauntlet, Slightly Magical Footwear, Unending Despair, Unknown Item, Stealth Ward"
ForbiddenImage,Kindred,Marksman,3,6,3,JUNGLE,200,False,9303,15490,23,143,"The Collector, Kraken Slayer, Plated Steelcaps, Noonquiver, Long Sword, Unknown Item, Stealth Ward"
Tyliai Ir Letai,Xerath,"Mage, Support",6,6,1,MIDDLE,200,False,12212,30723,198,0,"Shadowflame, Luden's Companion, Sorcerer's Shoes, Rabadon's Deathcap, Amplifying Tome, Unknown Item, Farsight Alteration"
Dejffs,Ashe,"Marksman, Support",4,8,4,BOTTOM,200,False,10670,19220,190,12,"Doran's Blade, Kraken Slayer, Berserker's Greaves, Phantom Dancer, Last Whisper, Executioner's Calling, Stealth Ward"
JEBÄC orange,Thresh,"Support, Tank",2,13,5,UTILITY,200,False,6625,7319,23,0,"Solstice Sleigh, Locket of the Iron Solari, Knight's Vow, Plated Steelcaps, Control Ward, Unknown Item, Oracle Lens"
JohnnyFastTv,KSante,"Tank, Fighter",7,8,11,TOP,100,True,13378,29955,203,0,"Randuin's Omen, Thornmail, Iceborn Gauntlet, Jak'Sho, The Protean, Mercury's Treads, Null-Magic Mantle, Stealth Ward"
oneshot 1vs9,LeeSin,"Fighter, Assassin",5,10,14,JUNGLE,100,True,11928,20519,16,136,"Eclipse, Sundered Sky, Plated Steelcaps, Sterak's Gage, Negatron Cloak, Unknown Item, Stealth Ward"
softcore,Katarina,"Assassin, Mage",21,7,13,MIDDLE,100,True,16437,48746,144,4,"Zhonya's Hourglass, Lich Bane, Sorcerer's Shoes, Shadowflame, Mejai's Soulstealer, Rabadon's Deathcap, Stealth Ward"
StaceytX,Jhin,"Marksman, Mage",17,6,9,BOTTOM,100,True,18819,47328,234,4,"Hubris, The Collector, Mortal Reminder, Boots of Swiftness, Maw of Malmortius, B. F. Sword, Stealth Ward"
,Janna,"Support, Mage",3,10,36,UTILITY,100,True,11889,8689,23,0,"Echoes of Helia, Boots of Swiftness, Moonstone Renewer, Mejai's Soulstealer, Dawncore, Dream Maker, Oracle Lens"
Lordexisihigh,Gnar,"Fighter, Tank",5,10,11,TOP,200,False,13287,30159,185,0,"Refillable Potion, Plated Steelcaps, Maw of Malmortius, Unknown Item, Trinity Force, Black Cleaver, Stealth Ward"
Ye Qui Lord Grim,Kayn,"Fighter, Assassin",9,11,4,JUNGLE,200,False,14265,21082,30,140,"Eclipse, Youmuu's Ghostblade, Hubris, Plated Steelcaps, Black Cleaver, Unknown Item, Stealth Ward"
RekoSai,Akali,Assassin,10,10,11,MIDDLE,200,False,12855,33234,156,0,"Rabadon's Deathcap, Shadowflame, Dark Seal, Sorcerer's Shoes, Zhonya's Hourglass, Unknown Item, Stealth Ward"
SÍgmovichek,Jinx,Marksman,11,11,12,BOTTOM,200,False,14527,34497,185,17,"Infinity Edge, The Collector, Berserker's Greaves, Opportunity, Lord Dominik's Regards, Unknown Item, Farsight Alteration"
Tyutyu,Lux,"Mage, Support",6,11,22,UTILITY,200,False,12554,27831,68,0,"Malignance, Control Ward, Zaz'Zak's Realmspike, Sorcerer's Shoes, Stormsurge, Horizon Focus, Oracle Lens"
TylkoPetraAmirBE,Syndra,Mage,7,7,11,TOP,100,True,14827,33289,214,12,"Seraph's Embrace, Zhonya's Hourglass, Rabadon's Deathcap, Shadowflame, Unknown Item, Sorcerer's Shoes, Farsight Alteration"
Liliwengard,Shaco,Assassin,12,3,2,JUNGLE,100,True,16367,17686,29,215,"Profane Hydra, Berserker's Greaves, Infinity Edge, Lord Dominik's Regards, The Collector, Long Sword, Oracle Lens"
,Diana,"Fighter, Assassin",7,9,10,MIDDLE,100,True,14348,32395,232,9,"Rabadon's Deathcap, Zhonya's Hourglass, Sorcerer's Shoes, Lich Bane, Blighting Jewel, Unknown Item, Stealth Ward"
hawajska3,TwistedFate,"Mage, Marksman",7,7,12,BOTTOM,100,True,18871,23769,243,12,"Bloodthirster, Kraken Slayer, Berserker's Greaves, Blade of The Ruined King, Rapid Firecannon, Infinity Edge, Stealth Ward"
asto204,Brand,"Mage, Support",0,4,16,UTILITY,100,True,9793,17374,60,4,"Zaz'Zak's Realmspike, Rylai's Crystal Scepter, Synchronized Souls, Liandry's Torment, Hextech Alternator, Needlessly Large Rod, Oracle Lens"
JohnnyFastTv,KSante,"Tank, Fighter",5,5,8,TOP,200,False,13009,22448,209,0,"Jak'Sho, The Protean, Kaenic Rookern, Iceborn Gauntlet, Negatron Cloak, Mercury's Treads, Warden's Mail, Stealth Ward"
Falo197,Teemo,"Marksman, Mage",3,7,12,JUNGLE,200,False,12040,20951,62,108,"Malignance, Nashor's Tooth, Liandry's Torment, Sorcerer's Shoes, Control Ward, Unknown Item, Oracle Lens"
Ciandleeyalo,Qiyana,Assassin,8,8,8,MIDDLE,200,False,14234,26135,227,12,"Edge of Night, Profane Hydra, Ionian Boots of Lucidity, Hubris, Serylda's Grudge, Unknown Item, Stealth Ward"
Sekator Mariusz,MissFortune,"Marksman, Mage",12,6,12,BOTTOM,200,False,16299,30970,251,0,"The Collector, Mercury's Treads, Long Sword, Bloodthirster, Infinity Edge, Maw of Malmortius, Farsight Alteration"
Shyxywusaewu,Nami,"Support, Mage",2,7,19,UTILITY,200,False,9218,5529,30,0,"Dream Maker, Moonstone Renewer, Ionian Boots of Lucidity, Dawncore, Forbidden Idol, Kindlegem, Oracle Lens"
JohnnyFastTv,KSante,"Tank, Fighter",3,3,3,TOP,100,True,8108,18382,151,0,"Doran's Shield, Kaenic Rookern, Spirit Visage, Mercury's Treads, Null-Magic Mantle, Unknown Item, Stealth Ward"
jaruzel33,Shyvana,"Fighter, Mage",1,1,3,JUNGLE,100,True,8455,6682,37,156,"Mercury's Treads, Spear of Shojin, Amplifying Tome, Control Ward, Fated Ashes, Dark Seal, Oracle Lens"
Ornnly Fansss,Varus,"Marksman, Mage",10,5,2,MIDDLE,100,True,11618,22774,151,2,"Needlessly Large Rod, Sorcerer's Shoes, Needlessly Large Rod, Doran's Blade, Stormsurge, Nashor's Tooth, Stealth Ward"
Nezukersis,Corki,"Marksman, Mage",9,0,4,BOTTOM,100,True,11353,25577,189,8,"Doran's Blade, Infinity Edge, Plated Steelcaps, Zeal, Scout's Slingshot, Essence Reaver, Farsight Alteration"
Blue Eyed Beast,Braum,"Tank, Support",0,1,12,UTILITY,100,True,6018,7888,20,0,"Locket of the Iron Solari, Mercury's Treads, Negatron Cloak, Celestial Opposition, Null-Magic Mantle, Control Ward, Oracle Lens"
SunWuBong420,Kayle,"Mage, Marksman",1,5,1,TOP,200,False,7251,10349,164,0,"Needlessly Large Rod, Nashor's Tooth, Boots of Swiftness, Refillable Potion, Hextech Alternator, Unknown Item, Stealth Ward"
NatúrVajkrém250g,Gragas,"Fighter, Mage",3,1,2,JUNGLE,200,False,7378,6348,21,104,"Aether Wisp, Cosmic Drive, Ionian Boots of Lucidity, Needlessly Large Rod, Sheen, Unknown Item, Oracle Lens"
Lost But Won,Vladimir,"Mage, Fighter",5,5,3,MIDDLE,200,False,8611,15546,144,8,"Doran's Ring, Stormsurge, Ionian Boots of Lucidity, Rabadon's Deathcap, Unknown Item, Unknown Item, Stealth Ward"
Mitrouking,Ezreal,"Marksman, Mage",0,5,2,BOTTOM,200,False,7036,12189,158,0,"Doran's Blade, Trinity Force, Tear of the Goddess, Caulfield's Warhammer, Ionian Boots of Lucidity, Long Sword, Farsight Alteration"
terrorman,TahmKench,"Tank, Support",1,7,3,UTILITY,200,False,5336,7891,26,0,"Solstice Sleigh, Heartsteel, Mercury's Treads, Unknown Item, Unknown Item, Unknown Item, Stealth Ward"
JohnnyFastTv,KSante,"Tank, Fighter",3,8,19,TOP,100,True,13590,29349,198,0,"Unending Despair, Iceborn Gauntlet, Thornmail, Mercury's Treads, Kaenic Rookern, Null-Magic Mantle, Stealth Ward"
S Like Senpai ,Nocturne,"Fighter, Assassin",8,5,10,JUNGLE,100,True,14667,15736,28,199,"Stridebreaker, Experimental Hexplate, Sterak's Gage, Mercury's Treads, Phage, Control Ward, Farsight Alteration"
Señor SaMMy,Aurora,"Mage, Assassin",8,4,19,MIDDLE,100,True,15391,46844,220,4,"Zhonya's Hourglass, Malignance, Liandry's Torment, Sorcerer's Shoes, Cosmic Drive, Needlessly Large Rod, Stealth Ward"
SilverBolt23,Aphelios,Marksman,4,9,11,BOTTOM,100,True,13415,34591,171,14,"Infinity Edge, Bloodthirster, Berserker's Greaves, Mortal Reminder, Cloak of Agility, Unknown Item, Farsight Alteration"
Painstakingly,Pyke,"Support, Assassin",13,7,9,UTILITY,100,True,13573,20440,67,0,"Bloodsong, Youmuu's Ghostblade, Synchronized Souls, Umbral Glaive, Axiom Arc, Opportunity, Oracle Lens"
Samaak554,Shen,Tank,7,5,13,TOP,200,False,11791,22576,205,1,"Doran's Shield, Sunfire Aegis, Titanic Hydra, Plated Steelcaps, Heartsteel, Unknown Item, Farsight Alteration"
Ubieram Pingwina,JarvanIV,"Fighter, Tank",5,6,13,JUNGLE,200,False,11978,22506,39,154,"Eclipse, Sundered Sky, Frozen Heart, Plated Steelcaps, Kindlegem, Null-Magic Mantle, Oracle Lens"
Her Yolo Master ,Malzahar,Mage,6,8,13,MIDDLE,200,False,12341,42333,231,4,"Blackfire Torch, Liandry's Torment, Sorcerer's Shoes, Rylai's Crystal Scepter, Hextech Alternator, Unknown Item, Stealth Ward"
Technoga,Lucian,"Marksman, Assassin",13,9,9,BOTTOM,200,False,16473,34348,270,4,"Vampiric Scepter, Ionian Boots of Lucidity, Essence Reaver, Navori Flickerblade, Infinity Edge, Lord Dominik's Regards, Farsight Alteration"
Hujoza7,Nami,"Support, Mage",2,8,23,UTILITY,200,False,8880,10592,29,0,"Ionian Boots of Lucidity, Shurelya's Battlesong, Solstice Sleigh, Imperial Mandate, Staff of Flowing Water, Control Ward, Oracle Lens"
JohnnyFastTv,KSante,"Tank, Fighter",2,7,10,TOP,100,False,9549,12912,165,0,"Unending Despair, Thornmail, Fimbulwinter, Plated Steelcaps, Cloth Armor, Unknown Item, Stealth Ward"
Martin JD,Elise,"Assassin, Mage",5,10,7,JUNGLE,100,False,9224,10332,8,104,"Shadowflame, Sorcerer's Shoes, Stormsurge, Dark Seal, Oblivion Orb, Unknown Item, Oracle Lens"
Her Yolo Master ,Hwei,"Mage, Support",3,6,11,MIDDLE,100,False,8314,15629,133,0,"Doran's Ring, Blackfire Torch, Sorcerer's Shoes, Morellonomicon, Amplifying Tome, Unknown Item, Stealth Ward"
TB1213,Nilah,"Fighter, Assassin",11,10,3,BOTTOM,100,False,13652,24968,175,0,"Doran's Blade, Infinity Edge, The Collector, Plated Steelcaps, Mortal Reminder, Noonquiver, Farsight Alteration"
Bestia z Żywca,Karma,"Mage, Support",2,9,13,UTILITY,100,False,8178,13676,55,0,"Ionian Boots of Lucidity, Zaz'Zak's Realmspike, Oblivion Orb, Malignance, Imperial Mandate, Amplifying Tome, Oracle Lens"
L1mer1s,Fiora,"Fighter, Assassin",4,7,7,TOP,200,True,12713,19945,191,3,"Ravenous Hydra, Trinity Force, Plated Steelcaps, Hullbreaker, Unknown Item, Doran's Blade, Stealth Ward"
Hi Im Adass,Briar,"Fighter, Assassin",18,5,6,JUNGLE,200,True,14582,28908,30,148,"Sundered Sky, Eclipse, The Collector, Ionian Boots of Lucidity, Immortal Shieldbow, Unknown Item, Oracle Lens"
Summoner1124816,Irelia,"Fighter, Assassin",11,5,11,MIDDLE,200,True,14136,33442,209,12,"Kraken Slayer, Doran's Blade, Mercury's Treads, Blade of The Ruined King, Hullbreaker, Unknown Item, Oracle Lens"
Liliwengard,MissFortune,"Marksman, Mage",9,4,7,BOTTOM,200,True,12093,16722,182,8,"Doran's Blade, Noonquiver, Last Whisper, The Collector, Boots of Swiftness, Infinity Edge, Stealth Ward"
King Fallen AreS,Yuumi,"Support, Mage",0,2,27,UTILITY,200,True,7834,6605,7,0,"Moonstone Renewer, Dream Maker, Ardent Censer, Forbidden Idol, Ruby Crystal, Glowing Mote, Oracle Lens"
JohnnyFastTv,KSante,"Tank, Fighter",6,12,6,TOP,100,False,12620,31578,190,0,"Iceborn Gauntlet, Thornmail, Jak'Sho, The Protean, Unending Despair, Null-Magic Mantle, Slightly Magical Footwear, Stealth Ward"
MákoLórd,Nocturne,"Fighter, Assassin",12,8,15,JUNGLE,100,False,15262,35311,51,160,"Experimental Hexplate, Stridebreaker, Mercury's Treads, Sterak's Gage, Black Cleaver, Unknown Item, Oracle Lens"
KarkasJr,Zoe,Mage,12,7,7,MIDDLE,100,False,14705,33883,214,0,"Rabadon's Deathcap, Luden's Companion, Sorcerer's Shoes, Stormsurge, Shadowflame, Amplifying Tome, Farsight Alteration"
Fαrgαnus,Nilah,"Fighter, Assassin",5,10,6,BOTTOM,100,False,12999,16388,227,0,"Lord Dominik's Regards, The Collector, Plated Steelcaps, Infinity Edge, Noonquiver, Unknown Item, Stealth Ward"
Kůba,Poppy,"Tank, Fighter",5,9,18,UTILITY,100,False,11750,22939,53,6,"Bloodsong, Locket of the Iron Solari, Boots of Swiftness, Dead Man's Plate, Thornmail, Negatron Cloak, Oracle Lens"
DonTuptus,Garen,"Fighter, Tank",17,6,8,TOP,200,True,21130,56752,279,28,"Stridebreaker, Zephyr, Force of Nature, Mortal Reminder, Phantom Dancer, Sterak's Gage, Stealth Ward"
KierujęBronzy,Zac,"Tank, Fighter",7,5,23,JUNGLE,200,True,14331,32504,34,146,"Mercury's Treads, Sunfire Aegis, Spirit Visage, Thornmail, Unending Despair, Cloth Armor, Farsight Alteration"
Mathie,Orianna,"Mage, Support",9,5,13,MIDDLE,200,True,16518,45478,243,28,"Zhonya's Hourglass, Liandry's Torment, Rabadon's Deathcap, Sorcerer's Shoes, Unknown Item, Seraph's Embrace, Farsight Alteration"
Waniliowy Ogórek,MissFortune,"Marksman, Mage",6,7,7,BOTTOM,200,True,13155,22231,195,12,"Lord Dominik's Regards, The Collector, Youmuu's Ghostblade, Boots of Swiftness, Serrated Dirk, Tunneler, Stealth Ward"
Nokedlii,Pyke,"Support, Assassin",7,17,10,UTILITY,200,True,11895,15209,54,0,"Bloodsong, Youmuu's Ghostblade, The Brutalizer, Ionian Boots of Lucidity, Umbral Glaive, Edge of Night, Oracle Lens"
Oxyg3n13,Gnar,"Fighter, Tank",2,6,1,TOP,100,False,6742,12123,125,0,"Doran's Blade, Sheen, Heartsteel, Hearthbound Axe, Boots, Long Sword, Stealth Ward"
Ranisis,XinZhao,"Fighter, Tank",0,5,4,JUNGLE,100,False,5668,5055,7,96,"Unknown Item, Eclipse, Plated Steelcaps, Ruby Crystal, Long Sword, Unknown Item, Stealth Ward"
KuniShemuta,Aurora,"Mage, Assassin",1,5,2,MIDDLE,100,False,6872,13389,166,2,"Doran's Ring, Dark Seal, Lost Chapter, Sorcerer's Shoes, Liandry's Torment, Unknown Item, Oracle Lens"
Trastr,Xayah,Marksman,5,6,5,BOTTOM,100,False,9023,14862,150,8,"Berserker's Greaves, Doran's Blade, B. F. Sword, Essence Reaver, Navori Flickerblade, Cloak of Agility, Farsight Alteration"
Baumi Fan Acc,Rakan,Support,8,2,5,UTILITY,100,False,8036,8941,22,0,"Sorcerer's Shoes, Lich Bane, Zaz'Zak's Realmspike, Hextech Alternator, Needlessly Large Rod, Unknown Item, Oracle Lens"
JohnnyFastTv,KSante,"Tank, Fighter",7,3,5,TOP,200,True,9739,16403,149,4,"Kaenic Rookern, Iceborn Gauntlet, Doran's Shield, Thornmail, Slightly Magical Footwear, Cloth Armor, Stealth Ward"
Rúff,Kindred,Marksman,6,1,8,JUNGLE,200,True,10292,12405,16,126,"The Collector, Trinity Force, Unknown Item, B. F. Sword, Cloak of Agility, Plated Steelcaps, Oracle Lens"
ÊR280652,Anivia,Mage,3,0,7,MIDDLE,200,True,9080,12414,177,4,"Mercury's Treads, Mejai's Soulstealer, Unknown Item, Seraph's Embrace, Rod of Ages, Unknown Item, Farsight Alteration"
